,end,val,accn,fy,fp,form,filed,frame,ticker
441,2022-12-31,369067000000,0000034088-24-000018,2023.0,FY,10-K,2024-02-28,CY2022Q4I,XOM
442,2023-12-31,376317000000,0000034088-24-000018,2023.0,FY,10-K,2024-02-28,,XOM
443,2008-12-31,55815000000,0001193125-10-027229,2009.0,FY,10-K,2010-02-10,CY2008Q4I,UNH
444,2009-12-31,59045000000,0001193125-10-027229,2009.0,FY,10-K,2010-02-10,,UNH
445,2009-12-31,59045000000,0001193125-11-030615,2010.0,FY,10-K,2011-02-10,,UNH
446,2009-12-31,59045000000,0000731766-12-000009,2011.0,FY,10-K,2012-02-09,CY2009Q4I,UNH
447,2010-12-31,63063000000,0001193125-11-030615,2010.0,FY,10-K,2011-02-10,,UNH
448,2010-12-31,63063000000,0000731766-12-000009,2011.0,FY,10-K,2012-02-09,,UNH
449,2010-12-31,63063000000,0000731766-13-000005,2012.0,FY,10-K,2013-02-07,CY2010Q4I,UNH
450,2011-12-31,67889000000,0000731766-12-000009,2011.0,FY,10-K,2012-02-09,,UNH
451,2011-12-31,67889000000,0000731766-13-000005,2012.0,FY,10-K,2013-02-07,,UNH
452,2011-12-31,67889000000,0000731766-14-000008,2013.0,FY,10-K,2014-02-12,CY2011Q4I,UNH
453,2012-12-31,80885000000,0000731766-13-000005,2012.0,FY,10-K,2013-02-07,,UNH
454,2012-12-31,80885000000,0000731766-14-000008,2013.0,FY,10-K,2014-02-12,,UNH
455,2012-12-31,80885000000,0000731766-15-000007,2014.0,FY,10-K,2015-02-10,CY2012Q4I,UNH
456,2013-12-31,81882000000,0000731766-14-000008,2013.0,FY,10-K,2014-02-12,,UNH
457,2013-12-31,81882000000,0000731766-15-000007,2014.0,FY,10-K,2015-02-10,,UNH
458,2013-12-31,81882000000,0000731766-16-000058,2015.0,FY,10-K,2016-02-09,CY2013Q4I,UNH
459,2014-12-31,86382000000,0000731766-15-000007,2014.0,FY,10-K,2015-02-10,,UNH
460,2014-12-31,86382000000,0000731766-16-000058,2015.0,FY,10-K,2016-02-09,,UNH
461,2014-12-31,86300000000,0000731766-17-000009,2016.0,FY,10-K,2017-02-08,CY2014Q4I,UNH
462,2015-12-31,111383000000,0000731766-16-000058,2015.0,FY,10-K,2016-02-09,,UNH
463,2015-12-31,111254000000,0000731766-17-000009,2016.0,FY,10-K,2017-02-08,,UNH
464,2015-12-31,111254000000,0000731766-18-000005,2017.0,FY,10-K,2018-02-13,CY2015Q4I,UNH
465,2016-12-31,122810000000,0000731766-17-000009,2016.0,FY,10-K,2017-02-08,,UNH
466,2016-12-31,122810000000,0000731766-18-000005,2017.0,FY,10-K,2018-02-13,,UNH
467,2016-12-31,122810000000,0000731766-19-000005,2018.0,FY,10-K,2019-02-12,CY2016Q4I,UNH
468,2017-12-31,139058000000,0000731766-18-000005,2017.0,FY,10-K,2018-02-13,,UNH
469,2017-12-31,139058000000,0000731766-19-000005,2018.0,FY,10-K,2019-02-12,,UNH
470,2017-12-31,139058000000,0000731766-20-000006,2019.0,FY,10-K,2020-02-14,CY2017Q4I,UNH
471,2018-12-31,152221000000,0000731766-19-000005,2018.0,FY,10-K,2019-02-12,,UNH
472,2018-12-31,152221000000,0000731766-20-000006,2019.0,FY,10-K,2020-02-14,,UNH
473,2018-12-31,152221000000,0000731766-21-000013,2020.0,FY,10-K,2021-03-01,CY2018Q4I,UNH
474,2019-12-31,173889000000,0000731766-20-000006,2019.0,FY,10-K,2020-02-14,,UNH
475,2019-12-31,173889000000,0000731766-21-000013,2020.0,FY,10-K,2021-03-01,,UNH
476,2019-12-31,173889000000,0000731766-22-000008,2021.0,FY,10-K,2022-02-15,CY2019Q4I,UNH
477,2020-12-31,197289000000,0000731766-21-000013,2020.0,FY,10-K,2021-03-01,,UNH
478,2020-12-31,197289000000,0000731766-22-000008,2021.0,FY,10-K,2022-02-15,,UNH
479,2020-12-31,197289000000,0000731766-23-000008,2022.0,FY,10-K,2023-02-24,CY2020Q4I,UNH
480,2021-12-31,212206000000,0000731766-22-000008,2021.0,FY,10-K,2022-02-15,,UNH
481,2021-12-31,212206000000,0000731766-23-000008,2022.0,FY,10-K,2023-02-24,,UNH
482,2021-12-31,212206000000,0000731766-24-000081,2023.0,FY,10-K,2024-02-28,CY2021Q4I,UNH
483,2022-12-31,245705000000,0000731766-23-000008,2022.0,FY,10-K,2023-02-24,,UNH
484,2022-12-31,245705000000,0000731766-24-000081,2023.0,FY,10-K,2024-02-28,CY2022Q4I,UNH
485,2023-12-31,273720000000,0000731766-24-000081,2023.0,FY,10-K,2024-02-28,,UNH
486,2008-12-31,6475849000,0001193125-10-034065,2009.0,FY,10-K,2010-02-18,CY2008Q4I,MA
487,2009-12-31,7470279000,0001193125-10-034065,2009.0,FY,10-K,2010-02-18,,MA
488,2009-12-31,7470000000,0001193125-11-044721,2010.0,FY,10-K,2011-02-24,CY2009Q4I,MA
489,2010-12-31,8837000000,0001193125-11-044721,2010.0,FY,10-K,2011-02-24,,MA
490,2010-12-31,8837000000,0001141391-12-000003,2011.0,FY,10-K,2012-02-16,CY2010Q4I,MA
491,2011-12-31,10693000000,0001141391-12-000003,2011.0,FY,10-K,2012-02-16,,MA
492,2011-12-31,10693000000,0001141391-13-000003,2012.0,FY,10-K,2013-02-14,CY2011Q4I,MA
493,2012-12-31,12462000000,0001141391-13-000003,2012.0,FY,10-K,2013-02-14,,MA
494,2012-12-31,12462000000,0001141391-14-000003,2013.0,FY,10-K,2014-02-14,CY2012Q4I,MA
495,2013-12-31,14242000000,0001141391-14-000003,2013.0,FY,10-K,2014-02-14,,MA
496,2013-12-31,14242000000,0001141391-15-000011,2014.0,FY,10-K,2015-02-13,CY2013Q4I,MA
497,2014-12-31,15329000000,0001141391-15-000011,2014.0,FY,10-K,2015-02-13,,MA
498,2014-12-31,15329000000,0001141391-16-000085,2015.0,FY,10-K,2016-02-12,CY2014Q4I,MA
499,2015-12-31,16269000000,0001141391-16-000085,2015.0,FY,10-K,2016-02-12,,MA
500,2015-12-31,16250000000,0001141391-17-000014,2016.0,FY,10-K,2017-02-15,CY2015Q4I,MA
501,2016-12-31,18675000000,0001141391-17-000014,2016.0,FY,10-K,2017-02-15,,MA
502,2016-12-31,18675000000,0001141391-18-000009,2017.0,FY,10-K,2018-02-14,CY2016Q4I,MA
503,2017-12-31,21329000000,0001141391-18-000009,2017.0,FY,10-K,2018-02-14,,MA
504,2017-12-31,21329000000,0001141391-19-000013,2018.0,FY,10-K,2019-02-13,CY2017Q4I,MA
505,2018-12-31,24860000000,0001141391-19-000013,2018.0,FY,10-K,2019-02-13,,MA
506,2018-12-31,24860000000,0001141391-20-000032,2019.0,FY,10-K,2020-02-14,CY2018Q4I,MA
507,2019-12-31,29236000000,0001141391-20-000032,2019.0,FY,10-K,2020-02-14,,MA
508,2019-12-31,29236000000,0001141391-21-000018,2020.0,FY,10-K,2021-02-12,CY2019Q4I,MA
509,2020-12-31,33584000000,0001141391-21-000018,2020.0,FY,10-K,2021-02-12,,MA
510,2020-12-31,33584000000,0001141391-22-000023,2021.0,FY,10-K,2022-02-11,CY2020Q4I,MA
511,2021-12-31,37669000000,0001141391-22-000023,2021.0,FY,10-K,2022-02-11,,MA
512,2021-12-31,37669000000,0001141391-23-000020,2022.0,FY,10-K,2023-02-14,CY2021Q4I,MA
513,2022-12-31,38724000000,0001141391-23-000020,2022.0,FY,10-K,2023-02-14,,MA
514,2022-12-31,38724000000,0001141391-24-000022,2023.0,FY,10-K,2024-02-13,CY2022Q4I,MA
515,2023-12-31,42448000000,0001141391-24-000022,2023.0,FY,10-K,2024-02-13,,MA
516,2008-06-30,143992000000,0001193125-10-188769,2010.0,FY,10-K,2010-08-13,CY2008Q2I,PG
517,2009-06-30,134833000000,0001193125-10-188769,2010.0,FY,10-K,2010-08-13,,PG
518,2009-06-30,134833000000,0000080424-11-000014,2011.0,FY,10-K,2011-08-10,,PG
519,2010-06-30,128172000000,0001193125-10-188769,2010.0,FY,10-K,2010-08-13,,PG
520,2010-06-30,128172000000,0000080424-11-000014,2011.0,FY,10-K,2011-08-10,,PG
521,2010-06-30,128172000000,0000080424-12-000063,2012.0,FY,10-K,2012-08-08,CY2010Q2I,PG
522,2011-06-30,138354000000,0000080424-11-000014,2011.0,FY,10-K,2011-08-10,,PG
523,2011-06-30,138354000000,0000080424-12-000063,2012.0,FY,10-K,2012-08-08,,PG
524,2011-06-30,138354000000,0000080424-13-000063,2013.0,FY,10-K,2013-08-08,,PG
525,2012-06-30,132244000000,0000080424-12-000063,2012.0,FY,10-K,2012-08-08,,PG
526,2012-06-30,132244000000,0000080424-13-000063,2013.0,FY,10-K,2013-08-08,,PG
527,2012-06-30,132244000000,0000080424-14-000057,2014.0,FY,10-K,2014-08-08,CY2012Q2I,PG
528,2013-06-30,139263000000,0000080424-13-000063,2013.0,FY,10-K,2013-08-08,,PG
529,2013-06-30,139263000000,0000080424-14-000057,2014.0,FY,10-K,2014-08-08,,PG
530,2013-06-30,139263000000,0000080424-15-000070,2015.0,FY,10-K,2015-08-07,,PG
531,2014-06-30,144266000000,0000080424-14-000057,2014.0,FY,10-K,2014-08-08,,PG
532,2014-06-30,144266000000,0000080424-15-000070,2015.0,FY,10-K,2015-08-07,,PG
533,2014-06-30,144266000000,0000080424-16-000212,2016.0,FY,10-K,2016-08-09,CY2014Q2I,PG
534,2015-06-30,129495000000,0000080424-15-000070,2015.0,FY,10-K,2015-08-07,,PG
535,2015-06-30,129495000000,0000080424-16-000212,2016.0,FY,10-K,2016-08-09,,PG
536,2015-06-30,129495000000,0000080424-17-000047,2017.0,FY,10-K,2017-08-07,CY2015Q2I,PG
537,2016-06-30,127136000000,0000080424-16-000212,2016.0,FY,10-K,2016-08-09,,PG
538,2016-06-30,127136000000,0000080424-17-000047,2017.0,FY,10-K,2017-08-07,,PG
